Column1,Material,N_p,L_t,P_t,N_t,d_o,d_i,A,d_shell,V_tubes,V_shell,h_o,h_i,U,e,A_req,U_o_guess,T_o,dT_lm,m_dot_c,D_s/Lt,NTU
249035,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2772.272074,0.680134208,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.040794291,1.140562527
249054,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2617.499184,0.715056254,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.040794291,1.25665518
249111,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2962.190017,0.637630153,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.040794291,1.015423917
249130,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2772.272074,0.680134208,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.040794291,1.140562527
249149,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2617.499184,0.715056254,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.040794291,1.25665518
249206,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2962.190017,0.637630153,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.040794291,1.015423917
249225,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2772.272074,0.680134208,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.040794291,1.140562527
249244,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2617.499184,0.715056254,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.040794291,1.25665518
249301,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2962.190017,0.637630153,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.040794291,1.015423917
249320,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2772.272074,0.680134208,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.040794291,1.140562527
249339,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2617.499184,0.715056254,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.040794291,1.25665518
249396,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2962.190017,0.637630153,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.040794291,1.015423917
249415,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2772.272074,0.680134208,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.040794291,1.140562527
249434,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2617.499184,0.715056254,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.040794291,1.25665518
249491,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2962.190017,0.637630153,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.040794291,1.015423917
249510,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2772.272074,0.680134208,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.040794291,1.140562527
249529,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2617.499184,0.715056254,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.040794291,1.25665518
249586,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2962.190017,0.637630153,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.040794291,1.015423917
249605,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2772.272074,0.680134208,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.040794291,1.140562527
249624,3,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2617.499184,0.715056254,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.040794291,1.25665518
279606,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
279625,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
279644,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
279701,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
279720,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
279739,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,43.91972057,1662.5,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
279796,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
279815,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
279834,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
279891,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
279910,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
279929,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
279986,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
280005,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
280024,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
280081,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
280100,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
280119,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
280176,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
280195,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
280214,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
280271,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
280290,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
280309,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
280366,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.379242075,23.54615769,7900.505314,7245.009811,2809.939784,0.618222179,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.040794291,0.963233299
280385,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,1.15100286,22.18083577,7900.505314,6403.067724,2638.477857,0.662045035,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.040794291,1.085517183
280404,4,4,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.326354326,0.987964977,20.90748004,7900.505314,5783.241659,2497.904881,0.698233279,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.040794291,1.199238237
2567,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,47.93931915,1100,65,46.3561575,23.37958717,0.038172895,0.943015381
2586,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
2605,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
2624,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
2662,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,31.71924876,1662.5,65,46.3561575,23.37958717,0.038172895,0.943015381
2681,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
2700,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
2719,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,43.91972057,1662.5,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
2757,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,23.70033756,2225,65,46.3561575,23.37958717,0.038172895,0.943015381
2776,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
2795,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
2814,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
2852,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,18.91775823,2787.5,65,46.3561575,23.37958717,0.038172895,0.943015381
2871,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
2890,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
2909,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
2947,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,15.74126897,3350,65,46.3561575,23.37958717,0.038172895,0.943015381
2966,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
2985,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
3004,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
3042,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,13.47814724,3912.5,65,46.3561575,23.37958717,0.038172895,0.943015381
3061,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
3080,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
3099,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
3137,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,11.78396672,4475,65,46.3561575,23.37958717,0.038172895,0.943015381
3156,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
3175,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
3194,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
3232,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,10.46813917,5037.5,65,46.3561575,23.37958717,0.038172895,0.943015381
3251,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
3270,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
3289,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
3327,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3438.87806,0.610521982,9.416651976,5600,65,46.3561575,23.37958717,0.038172895,0.943015381
3346,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3163.61288,0.661798683,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.038172895,1.084470666
3365,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2947.929046,0.702421522,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.038172895,1.212830961
3384,0,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2773.538207,0.735603769,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.038172895,1.331569147
33347,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,47.93931915,1100,65,46.3561575,23.37958717,0.038172895,0.961456109
33366,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
33385,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
33404,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
33442,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,31.71924876,1662.5,65,46.3561575,23.37958717,0.038172895,0.961456109
33461,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
33480,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
33499,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,43.91972057,1662.5,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
33537,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,23.70033756,2225,65,46.3561575,23.37958717,0.038172895,0.961456109
33556,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
33575,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
33594,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
33632,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,18.91775823,2787.5,65,46.3561575,23.37958717,0.038172895,0.961456109
33651,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
33670,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
33689,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
33727,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,15.74126897,3350,65,46.3561575,23.37958717,0.038172895,0.961456109
33746,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
33765,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
33784,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
33822,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,13.47814724,3912.5,65,46.3561575,23.37958717,0.038172895,0.961456109
33841,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
33860,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
33879,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
33917,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,11.78396672,4475,65,46.3561575,23.37958717,0.038172895,0.961456109
33936,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
33955,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
33974,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
34012,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,10.46813917,5037.5,65,46.3561575,23.37958717,0.038172895,0.961456109
34031,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
34050,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
34069,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
34107,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.721534697,28.56411951,7900.505314,8462.373185,3506.125547,0.617637917,9.416651976,5600,65,46.3561575,23.37958717,0.038172895,0.961456109
34126,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.379242075,26.89110326,7900.505314,7245.009811,3220.436632,0.6683206,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.038172895,1.103949564
34145,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,1.15100286,25.33182496,7900.505314,6403.067724,2997.20849,0.708390338,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.038172895,1.233105409
34164,1,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2817.116558,0.741072829,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.038172895,1.35249101
64184,2,2,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.305383162,0.987964977,23.87757748,7900.505314,5783.241659,2099.977215,0.634773672,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.038172895,1.008194104
